sha	path	j1	j2	j3	majority	claim
3e05442e612d4eac	packages/tools/test/fault-vocabulary.test.ts	NOT_GROUNDED	NOT_GROUNDED	NOT_GROUNDED	NOT_GROUNDED	The off-surface fallback schema (SCHEMA_OFF_SURFACE, exercised via 'atlas-delete' as Tool) deliberately declares no `properties` and no closed set, so a leg wired under a tool token outside the five governance tools still receives arbitrary arguments unfiltered rather than being refused by additionalProperties:false.
3e0bb16261fa74e0	packages/e2e-blackbox/test/s237-mine-summary-agrees-with-store.blackbox.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	the test's stand-in for the model always returns the exact same fixed claim text regardless of which site is visited, because `echo` is configured with one hard-coded argument shared across every propose invocation rather than being parameterized per site.
3ecf458319397b85	packages/adapter-io/test/door-regression-reject-disclosure.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	keyOf computes the same nodeKey for two facts anchored at the same path even when their scope, claimNorm, and gen fields all differ, so the node identity is independent of those fields.
3ef2344cfa689cd0	packages/e2e-blackbox/test/s3-dedup.blackbox.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	query output orders multiple grounded nodes by nodeKey rather than by emission/creation order: the bar.ts node, emitted after the foo.ts node, is asserted to render before it.
3ef5542fd5a08c9c	packages/adapter-io/src/governed-emit-route.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	ratifyCtxFor uses conditional spreads for derivedTier and origin, so calling it with both arguments undefined returns an object with neither key present at all (not present-but-undefined), leaving it structurally identical to the bare DOOR_RATIFY_CTX constant.
3f0719234a40c04f	packages/persist/test/scrub-adjacent-fuzz.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The test demonstrates that an own-family-only lookahead fix is order-dependent while the shipped union lookahead is not: applying the github-then-slack regex pair to 'xoxb-AAAAAAghp_BBBBBB' fully redacts both tokens, but applying slack-then-github on the same input leaves '[REDACTED]_BBBBBB' with the second body exposed.
3f64450dd37c7a7e	packages/adapter-io/test/compose-recon.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	Unlike the resolveAnchorAt teeth case, which re-asserts exitCode for both the real and mutant runs, the reDerives teeth case never asserts drift count or exitCode for its mutant run — only the mechanical/semantic array contents are checked.
3fab7644699966db	packages/genesis/test/provable-frontier.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	Passing an empty frontier object ({ frontier: {} }, with provableFirst unset) produces byte-identical output to omitting the frontier option entirely, so the reorder is gated specifically on provableFirst being present, not on the frontier key itself being supplied.
3fbfd66e9d9ead7f	packages/cli/test/mine-cold-grammar.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The test strips `//` line-comments from bin.ts's source before searching for `await initAst()` and `composeRuntime(`, specifically to avoid a false positive from prose in the module header that names both calls before either appears as real code.
3fe2aa6d309cac3c	packages/genesis/src/index.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	Only ./types.js is re-exported with the type-only form (`export type *`); all fourteen other runtime modules listed in this barrel are re-exported with a plain value `export *`.
4074c43f2ae3946f	packages/adapter-io/test/door-regression-kind-check.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	DOOR-KIND-1 asserts the rejected reason does NOT match /ungrounded/, /unauthorized/, or /unratified/, so the test specifically pins that the kind-contradicting payload is refused by the kind-consistency check itself rather than incidentally by one of those other neighboring gates.
4177e6f9e7f3e1cb	packages/grounding/src/span.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	mintSpan and readSpan hash the entire bytes buffer passed in (encoder.hash(bytes)), not just the [start, end) slice, so verifying a span requires presenting the whole original byte content, not merely the cited fragment.
417e178e3c4aacc8	packages/e2e-blackbox/test/s239-node-witness.blackbox.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The test asserts a negative regex on the exact two-space indent (/^\s{2}scope: /m) to guard specifically against an unnested top-level 'scope:' line, meaning the render's correctness here hinges on indentation depth, not just on which scope values appear anywhere in the output.
41aaa35e29ff8cfe	packages/adapter-io/test/wp-per-fact-freshness.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	SCN-TOOLS-6e-4 shows createProjectionQueryIndex called with no drift-oracle function wired still returns freshness DRIFTED for a fact whose stored freshness field is FRESH, i.e. the read path fails closed to DRIFTED rather than falling back to trusting the stored value.
41af62833ff4307e	packages/knowledge/src/write/template.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	hasRequiredFields checks only claimText, claimNorm, provenance, and grounding, even though the exported RequiredAdvisoryField type also lists 'owner' and 'scope' and 'predicateSlot' as required fields — those three are never checked by this function.
41bf3305e17c8c43	packages/contracts/src/territory.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	the Territory interface types `owner` as a bare `string` and `globs` as `readonly string[]`, so nothing in this type itself restricts owner values to real seat ids or globs values to valid glob patterns.
41c8cd05b4077ff0	packages/adapter-io/test/llm-count-parser.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The count grammar accepts exactly one token after the COUNT: prefix — any trailing text, including a scope annotation like ' @ src' or a numeric literal, makes the whole line unparseable rather than being parsed as extra metadata.
41fad8b4ecd10315	packages/kernel/src/store.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	put's error path returns the EMPTY sentinel key directly without ever calling cas.set, so a malformed object is never inserted into the map at all and get(EMPTY) will always return undefined no matter how many malformed puts occur.
426ccfdd10a8430f	packages/adapter-io/test/model-config.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	loadModelConfig refuses a config whose `args` field is given as a single space-joined string rather than an array, with the error message explicitly stating there is no shell to split it, because the command is executed directly without shell argument splitting.
42af4761906f8b2c	packages/memory/src/orient.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	labelOf and readGoal both silently project malformed or absent payloads to the empty string rather than throwing, so an Orientation channel with a corrupted event payload degrades to a blank line instead of surfacing an error.
4339fc44628f3f05	packages/retrieval/src/poke.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The N=2 settle counter advances not only on repeated navigation to the same scope but also on a suppressed (non-navigating) call like Grep or Bash, as long as a scope is already current — so a poke can fire after one navigate plus one unrelated suppressed call, not only after two navigations to the same file.
43b92bba03daed1b	packages/tools/src/types.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	ToolData (the union carried on Verdict.data via HandlerApi.handle) omits DoctorOut and DiffOut, even though both are defined result types in this same file, so those two tool results cannot flow back through the one handler's Verdict<ToolData> return type.
43bef6e516b634ed	packages/persist/test/source.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	soleHomeViolations flags a datum only when its entire home set is exactly {pr-attachment}; a datum whose homes include pr-attachment alongside store still passes unflagged.
442b6625911ab84b	packages/cli/test/mine-provenance-seam.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The fixture writes .atlas/projection.json to disk unconditionally in both the RED and CONTROL cases; only whether it is additionally `git add`-ed and committed differs, so the 'untrusted' refusal in the RED case is triggered purely by the file being git-tracked, not by its mere presence on disk.
443dd826c31e5e95	packages/e2e/test/s08-transport-writedoor.e2e.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	PULL_LADDER orders 'cli' as the LAST tier (the floor, tried only after sdk-mcp, registered-mcp, poke-as-file, and relay all fail), not the first-tried tier, and the test explicitly pins this ordering rather than just checking membership.
44c543cdc02df2eb	packages/cli/test/mine-contention-fixtures.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	minePass never rejects its returned promise: a spawn or parse failure (no @@...@@ marker found in stdout) resolves with a PassReport carrying complete:false and a crashed message built from stderr/stdout, rather than throwing or rejecting.
44c566e7a28e6502	packages/e2e-blackbox/test/s22-scip-device-read.blackbox.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The whole S22 describe block is wrapped in describe.skipIf(!HAVE_DEV_ZERO), so on any platform where /dev/zero does not exist (e.g. Windows) the entire suite is skipped rather than run or failed.
473f2c8ac7de5802	packages/knowledge/src/read/relations.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	relationsOf only attaches the `seal` property to a RelationEdge when the projection row's `seal` is a string; an unsealed relation row produces an edge object with the `seal` key omitted entirely rather than set to undefined or fabricated as 'proven'.
47babf99fd3065a4	packages/adapter-io/test/negation-door.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	A caller located outside the negation's scope S (e.g. src/other.ts calling the target while the scope is src/pay) does not block admission of the negation, because the underScope containment check restricts which callers count as refuting witnesses.
48352460ca6d88dc	packages/e2e-blackbox/test/s25-sameas-retraction.blackbox.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	a retraction is rendered by the CLI as `retracted: <a> ≢ <b>`, a distinct line and symbol from the `linked:` output used for assertions, so a human reading stdout cannot mistake a withdrawal for a new assertion.
49171db76de5089d	packages/knowledge/test/wp-5.15-know.tier-ratify.heldout.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	init's skeleton territory view has no invariants property at all (Reflect.get returns undefined), not an empty array, so callers must check for the property's absence rather than its length.
49a7f2319e3f135c	packages/mcp-server/src/bin.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The startup IIFE is invoked with `void` and has no try/catch or .catch handler, so a rejection from initAst, composeRuntime, or server.start becomes an unhandled promise rejection rather than a caught, reported startup error.
4a28d0e3a2d2c231	packages/adapter-io/test/governed-promote.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	Running promote a second time over the same still-staged, already-promoted row reports promoted:1 again rather than 0, because there is no marker tracking which staged rows were already promoted in a prior invocation — each call re-presents and re-ratifies the same staged candidates.
4a95051d4357c4e0	packages/index/src/symbol-reverse.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	localDefs is rebuilt fresh for every document in the outer loop rather than accumulated globally, so a local-symbol definition in one document never suppresses the opaque-ref classification of a same-named local reference in a different document.
4ad12ebec955a92f	packages/adapter-io/src/governed-emit-address.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	commitRefusalOf recognizes its two caught error kinds by two different mechanisms in the same function — `instanceof UnaddressableCasObjectError` for the first, but the structural predicate `isClosedSlotError` for the second — rather than using one consistent recognition strategy.
4b1f251cb597cf4e	packages/retrieval/src/offatlas.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	crossesThreshold uses a strict greater-than comparison (rateOf(territory) > threshold), so a territory whose off-atlas rate is exactly equal to the threshold does NOT trigger the calibration prompt.
4bfa6cfe96783c14	packages/knowledge/test/fastpath-promotion-origin.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	route treats an absent origin field identically to an explicit origin:'authored', producing the exact same routing decision for the same candidate and context in every case tested.
4c30ddade5031136	packages/persist/src/host-adapter.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	readCommit's null check `trailer === null && note === null` only short-circuits when BOTH are absent, but deserializeDossier itself returns null whenever trailerText is null regardless of the note argument — so a commit with a note but no trailer still yields null, silently discarding the note's metering/knowledgeDelta overlay.
4c8085d50076cb70	packages/knowledge/src/write/link.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	unlinkSameAs never removes the peer from a node's sameAs array — it only appends to sameAsRetracted alongside the untouched sameAs list, so after a retraction the node still names the peer in sameAs even though it is now also recorded as retracted.
4d0f16d29eb96184	packages/adapter-io/src/git-drift.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	resolveMergeBase refuses any rev string starting with '-' before ever calling git, so that git cannot misread the revision as a command-line option (a check that costs nothing since no valid sha or refname begins with a dash).
4d67cc546b25b5b2	packages/e2e-blackbox/test/s4-drift.blackbox.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	casSnapshot's readdirSync call is invoked with only {recursive: true} (no withFileTypes), so it already returns string[]; the subsequent .filter((n) => typeof n === 'string') is therefore a no-op against that call's actual return type.
4d9ef2b69811df9a	packages/kernel/test/arb.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	reorder() reverses ALL object keys including the SIDE_INDEX names (grounding/status/freshness) that hasNfcKeyCollision deliberately excludes, so the two helper functions do not share the same key-filtering logic even though they operate on the same generated values.
4db8f3b7ac2b39e5	packages/e2e/test/s06-retrieval-budget.e2e.test.ts	FALSE	FALSE	FALSE	FALSE	The CAP-WINS test shows the advisory packer fills strictly in input order and stops permanently once the cap is hit: a large row placed before a tiny row that would still fit under the cap is excluded anyway, rather than the packer backfilling with the smaller item that fits (best-fit behavior).
4de6ef215d0e7e5d	packages/adapter-io/test/poke-file.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The canonical Pack preimage golden (G_PACK_CANONICAL) omits the `freshness` field from each invariant entirely, so materializePoke's on-disk bytes carry the invariant/advisory bands but not the per-row freshness verdict.
4edc4c022e5b1206	packages/cli/test/wp-9.x-compose-b.integration.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	the `doctor hotset` command's exit code depends on whether a doctorSource is injected into main: it is 0 when doctorSource is present, but a non-zero code when it is absent, even though both calls target the same read-only command.
4f015721d9e0110c	packages/adapter-io/src/verify-fact-source.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The opts.exact flag in VerifyFactOpts is only read when kind is 'count'; for dependency, definition, and negation requests it is silently ignored regardless of what the caller passes.
4fed5b76e656b650	packages/e2e-blackbox/test/s31-negation.blackbox.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	When a new file enters the negated scope and drifts the directory's Merkle hash, the negation record's identity survives: the read still returns exactly one line for the same target/scope pair (now marked DRIFTED) rather than orphaning the old record or duplicating a new one.
50cd1486433095eb	packages/index/src/unit-deps.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	When two different cross-unit dependency symbols share the same terminal name within one unit, crossUnitDepMap picks between them using plain JavaScript string less-than comparison on the full resolved symbol string, not any locale-aware or semantic ordering.
50dfd5d1a2c61b88	packages/adapter-io/test/git-history-frontier-szz.test.ts	NOT_GROUNDED	NOT_GROUNDED	NOT_GROUNDED	NOT_GROUNDED	The frontier is ordered churn-descending then path-ascending, so among files tied on churn the tie is broken lexically by qualifiedPath, as pinned by the fileB.ts-before-fileC.ts expectation.
5107369ac1dfc21e	packages/tools/test/wp-6.19-tools.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The tier filter treats a whitespace-padded ' T0' and a lowercase 't0' as poison values to be dropped rather than normalizing/accepting them as T0, so the comparison is exact-string, not trimmed or case-insensitive.
526b985468cf4a3a	packages/persist/test/scrub-adjacent-store.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The test pins MAX_SEAM_CARRY to the exact value 74, so any change to the scrub seam's carry-window sizing that shifts this constant will fail this test even if redaction correctness is otherwise unaffected.
52a9669831fcbe0d	packages/knowledge/test/arch-9-10-authority.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	A write request landing on a node that carries no tier field at all bypasses the governance-downgrade/relocation guard entirely, since the reducer can only derive authority from a class the existing resource actually declares.
53c3a214a0ba9590	packages/e2e-blackbox/test/s24-uncanonicalizable-row.blackbox.test.ts	NOT_GROUNDED	NOT_GROUNDED	TRUE_GROUNDED	NOT_GROUNDED	reasonOf compares only the substring before the first colon in the rejected reason for equality, deliberately avoiding a toContain/substring match, because refusal prose elsewhere in the codebase quotes other refusal-reason constants by name and would otherwise satisfy a substring check spuriously.
53cd58a06c277d2c	packages/cli/test/mine-slot-gating.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	resolveProposer('/nonexistent-repo-for-slot-gate', ...) is used to test the throw on an unknown mining arm, proving the arm-name validation happens before any repo path or model config is read, since a nonexistent path is passed without causing a different error.
542db524386e8cb3	packages/e2e-blackbox/test/s15-freshness-watermark.blackbox.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The third `it` block (MCP door parity) never calls repo.commit itself; it relies on execution order, reusing the HEAD advance performed as a side effect inside the second `it` block, so running it in isolation would not reproduce the behind-HEAD state it asserts on.
54a8a01119a6e85c	packages/adapter-io/test/identity-goldens.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	Every pinned-golden assertion passes the MIGRATION remediation string as a second argument directly to expect(), not to .toBe(), so the custom failure message is attached at the expect() call rather than at the matcher call.
55812c2b38e2e6f3	packages/e2e-blackbox/test/s28-own-briefing.blackbox.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The TOTAL test distinguishes two kinds of emptiness with different messages: a scope path that names no unit in the code index at all prints 'names no unit in the code index', while a real code unit that exists but has nothing filed under it prints 'NO fact is filed under it yet' and still shows its terrain.
55e283115a7aed1d	packages/adapter-io/test/git-history.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	SCN-ADAPTER-8c's guarantee that ranking mints no fact is verified structurally by reading git-history.ts's own source and asserting its import lines contain no match for /knowledge|store|upsert/i, rather than by a runtime write-spy.
55e690153dc302db	packages/kernel/test/totality.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	SCN-KERNEL-7a-1 creates one store and one log instance and reuses them across all 500 fast-check runs, whereas the separate PROP-KERNEL-7 test creates a fresh store and log inside the property function on every single run.
5625b5de59171263	packages/grounding/test/wp-4.10-d-grd.units.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	Adding, changing, or removing a GroundingEntry's span field leaves the fact's id bit-identical, because the canonical preimage used for hashing does not include the span.
57610a725c0181c3	packages/tools/src/init.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	RawTerritory is typed as Omit<Territory, 'tier'>, so the guarantee that the structural walk can never hand init() a tier above T2 is enforced by the type system itself (there is no tier field to read from raw at all), not merely by runtime discipline in createInit's mapping.
57658b6e76ea3d51	packages/adapter-io/test/skeleton-source.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	createSkeletonSource takes an injectable revIndex option, and when the rev argument matches the resolved HEAD sha it takes a different working-tree code path (reading the SCIP dump) than when the rev is any other value (which routes through the injected revIndex.axesAt instead).
5775c0e65d3ad374	packages/adapter-io/test/scip-forgery-freshness.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	readScipFromBytes derives the definition/reference role by bitwise-ANDing symbolRoles against 1 rather than checking equality, so any symbolRoles value with that low bit set (not just the exact Definition constant) is classified as a definition.
577cdb1e5a41ebff	packages/contracts/src/hash.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The Encoder interface's hash() method is typed to return only Hash, so nothing in this file provides a typed way to produce a SubtreeHash or NodeKey value through Encoder — those two brands must be minted by some other mechanism not declared here.
5814f205e529a422	packages/adapter-io/src/skeleton-source.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The skeleton memo key joins repo and rev with a literal NUL byte, not the two-character backslash-zero escape, because a repo path could legally contain the latter and would break injectivity of the join.
588225955141f534	packages/kernel/test/store.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	store.put returns the empty string (not a hash digest, and never throws) for an object whose keys NFC-collide, and store.get('') then returns undefined, so such an object is rejected without ever being retrievable under any key.
5a3a2e1f60f2326a	packages/kernel/test/encoder.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	SCN-KERNEL-2a-1 enforces the single-digest-seam invariant not through runtime behavior alone but by reading the raw source text of canonical.ts and index.ts off disk at test time and regex-matching for the literal strings blake3/sha256/createHash, failing if either file imports a digest primitive directly.
5b0fe1e6149fcf03	packages/adapter-io/test/symbol-frontier.test.ts	TRUE_GROUNDED	NOT_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	rank()'s returned order keeps a nested unit (the arrow-function closure inside greet) immediately after its parent function and ahead of a sibling top-level unit (privateHelper), even though the closure itself carries no exported flag — nesting groups a unit with its parent rather than a flat exported-then-unexported sort applied uniformly across all units.
5b280663ef74655e	packages/persist/test/wp-7.32-persist.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The log() helper keys its Map by each event's id field (not contentHash or nodeKey), so two events sharing the same id in the same array would silently collide and the later one would overwrite the earlier one in the resulting EventLog.
5c2f238d5362836b	packages/tools/test/guard-fail-closed.test.ts	NOT_GROUNDED	TRUE_GROUNDED	NOT_GROUNDED	NOT_GROUNDED	nfcCollision's two assignments to o['café'] do not overwrite each other despite the identical source spelling, because the two string literals are different Unicode byte sequences (precomposed vs. combining accent), so the resulting object genuinely carries two distinct keys.
5c48f23abd468bb0	packages/adapter-io/test/commit-superseded.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	A decision whose decide function returns { next: undefined } (a refusal) settles without ever writing a generation file, verified by readSidecarSet returning an undefined projection afterward — the commit protocol short-circuits before any publish for a no-op decision.
5cec9e482333046c	packages/adapter-io/test/store-provenance.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	guarded.commitProjection returns a structured {settled:false, refusal:'untrusted'} object for a provenance-refused write, while guarded.persistProjection instead throws an error whose message matches /TRACKED BY GIT/, so the two write paths signal the same refusal through different mechanisms.
5e0118b14ec9fc2d	packages/adapter-io/test/doctor-source.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	createRevIndex is invoked exactly once in this suite, after the v2 commit is made, and the resulting revIndex instance is reused across every drift/plan/lineage assertion rather than being rebuilt per test.
5e3d752bf5fa3266	packages/knowledge/test/wp-owner-not-required.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	isScope validates only that its input is a non-empty string; it returns true even for a scope name that no policy has ever declared, so it carries no authorization information on its own.
5ee8f1e9b09dcb9c	packages/e2e-blackbox/test/s5-mcp-parity.blackbox.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The listTools() assertion checks the tool names with toEqual against a fixed ADVERTISED_TOOLS array, so the exact ORDER the MCP server advertises its seven tools in is pinned, not just their membership.
5efb2bc5b9eb0b92	packages/adapter-io/test/negation-proposer-bench.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	parseProposals scans the model's reply for JSON-array-shaped substrings from the LAST match backward, and only falls back to an earlier match if a later one fails to parse or parses into zero usable {target,verdict} entries, rather than always taking the very last array in the text.
5f82c56295cd7510	packages/genesis/test/extract-answer-malformed.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The test uses a gate whose emit() throws unconditionally, so runExtract must never even call the gate when the proposer returns an { abstain } result — the malformed-answer path is proven to short-circuit before reaching admission, not merely to produce zero facts.
5fd7f07779f9af8f	packages/index/test/cas.heldout.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The dv and fv variables in the second drift test are computed by calling cas.checkDrift with literally identical arguments (oracle, grounding, after) — neither call references hDoc or hFact — so the `dv).toBe(fv)` assertion commented as "byte-identical routing across kinds" is trivially true rather than actually comparing the Doc's and the Fact's drift routing.
6085abacd41b6839	packages/knowledge/test/degenerate-anchor.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	When a grounding mixes a directory-level file anchor and a symbol anchor (e.g. [file('src'), sym('src/a.ts::1:fn:f')]), the primaryAnchorId resolves to the symbol's qualifiedPath, not the file's, so a coarser file-level anchor present alongside a symbol anchor does not become or dilute the primary anchor.
6111a280b7269720	packages/e2e-blackbox/src/harness.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	makeFixtureRepo writes a .gitignore excluding .atlas/* except policy.json and index.scip, so the durable store atlas emit writes is deliberately left untracked while the SCIP dump and policy stay committed.
612bbeb60a2bf4bc	packages/cli/test/doctor-provenance-total.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	runDoctor is called for the `index` subcommand with its DoctorSource argument set to `undefined` and a third callback argument (`() => reportIndexPlan(repoPath!)`) supplied instead, showing that runDoctor accepts a distinct third parameter to serve `index` without requiring a DoctorSource at all.
61577953b9e7cfe2	packages/persist/src/placement.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	readAfterBareClone checks the trailer for the key first and returns immediately if found, so if the same key exists in both the trailer and the note the trailer's value always wins and the note is never even consulted.
61781bd8ff372fb9	packages/kernel/test/heldout-krn.test.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	The off-seam digest gate (SCN-KERNEL-2a-2) calls readdirSync(dir) without a recursive option, so it only scans top-level files directly under src/ and would miss a vendored digest placed in any subdirectory of src/.
617d422577301d04	packages/knowledge/src/write/relation-key.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	relationKey hashes the endpoints in the order supplied without sorting them, so swapping a and b (with the same kind) produces a different NodeKey rather than colliding into the same relation identity.
61e28728d556112a	packages/kernel/src/jsonl.ts	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	TRUE_GROUNDED	lineMerge resolves an id collision between the two branches by first-seen-wins: it concatenates ours' parsed events before theirs' and only inserts an id into the map when absent, so if both sides carry an event with the same id, ours' copy is kept and theirs' is silently discarded.
